DB ID	Ligand ID	Ligand SMILES
Q93PQ0	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
Q93PQ0	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
Q93PQ0	CAC	C[As](=O)(C)[O-]
Q93PQ0	CAC	C[As](=O)(C)[O-]
Q93PQ0	CAC	C[As](=O)(C)[O-]
Q93PQ0	CAC	C[As](=O)(C)[O-]
Q93PQ0	SCN	C(#N)[S-]
Q93PQ0		
Q93PQ0		
Q93PQ0		
Q93PQ0	SCN	C(#N)[S-]
Q93PQ0	SFR	C[C@H]([C@H]([C@@H]1NC(=C(S1)[C@H]2CCCO2)C(=O)O)C(=O)O)O
Q93PQ0	SCN	C(#N)[S-]
Q93PQ0	SFR	C[C@H]([C@H]([C@@H]1NC(=C(S1)[C@H]2CCCO2)C(=O)O)C(=O)O)O
Q93PQ0	FPM	C[C@H]([C@@H]1[C@@H]2N(C1=O)C(=C(S2)[C@H]3CCCO3)C(=O)O)O
Q93PQ0	SCN	C(#N)[S-]
Q93PQ0	SFR	C[C@H]([C@H]([C@@H]1NC(=C(S1)[C@H]2CCCO2)C(=O)O)C(=O)O)O
Q93PQ0	SCN	C(#N)[S-]
Q93PQ0	SFR	C[C@H]([C@H]([C@@H]1NC(=C(S1)[C@H]2CCCO2)C(=O)O)C(=O)O)O
Q93PQ0	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q93PQ0	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q93PQ0	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
Q93PQ0	MER	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)N(C)C)C(=O)O)[C@H](C=O)[C@@H](C)O
P00807		
P00811	APB	B(c1cccc(c1)N)(O)O
P00811	APB	B(c1cccc(c1)N)(O)O
P00811	C9P	B(c1ccc(c(c1)NS(=O)(=O)c2cc(cs2)S(=O)(=O)c3ccccc3)C(=O)O)(O)O
P00811	C9P	B(c1ccc(c(c1)NS(=O)(=O)c2cc(cs2)S(=O)(=O)c3ccccc3)C(=O)O)(O)O
P22391	ACT	CC(=O)[O-]
P22391	SO4	[O-]S(=O)(=O)[O-]
P0AD64	SO4	[O-]S(=O)(=O)[O-]
P35804		
P0AD64	SO4	[O-]S(=O)(=O)[O-]
P35804		
P62593		
P35804		
P62593		
P35804		
P62593		
P35804		
P62593		
P35804		
P0C5C1	ISS	C(CO)C(=O)CN\C=C\C=O
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P62593	PO4	[O-]P(=O)([O-])[O-]
P0AD64	LN1	C[C@](COC(=O)Cc1ccc(c(c1)O)O)([C@H](C(=O)O)Nc2c(cc3n2cccc3)C=O)[S@@](=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P62593		
A5U493	DWZ	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)C(=O)N(C)C
A5U493	PO4	[O-]P(=O)([O-])[O-]
Q9F663		
Q9F663		
P35804		
P35804		
Q9F663	SEE	[B-](O)(O)(O)OC[C@@H](C(=O)O)N
Q9F663	SEE	[B-](O)(O)(O)OC[C@@H](C(=O)O)N
P35804		
P35804		
P26918	CL	[Cl-]
P26918	CO3	C(=O)([O-])[O-]
P26918	SO4	[O-]S(=O)(=O)[O-]
P26918	ZN	[Zn+2]
P26918	CL	[Cl-]
P26918	GOL	C(C(CO)O)O
P26918	SO4	[O-]S(=O)(=O)[O-]
P26918	ZN	[Zn+2]
P04190	ZN	[Zn+2]
P04190	ZN	[Zn+2]
P00811	BZB	B(c1cc2ccccc2s1)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	BZB	B(c1cc2ccccc2s1)(O)O
P00811	K	[K+]
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	K	[K+]
P00811	PO4	[O-]P(=O)([O-])[O-]
Q8RLA6	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q8RLA6	MXS	CC(C)([C@H](C(=O)O)Nc1c(cc2n1ccc(c2)NC(=O)OC)C=O)[S@](=O)O
Q8RLA6	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q8RLA6	MXC	C[C@](COC(=O)N)([C@H](C(=O)O)Nc1c(cc2n1ccc(c2)C(=O)N)C=O)[S@](=O)O
Q8RLA6	PG4	C(COCCOCCOCCO)O
Q8RLA6	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q8RLA6	MXF	C[C@](COC(=O)NCCN)([C@H](C(=O)O)Nc1c(cc2n1cccc2)C=O)[S@](=O)O
Q8RLA6	PG4	C(COCCOCCOCCO)O
Q9L5C8	GF4	CCC1=C(NN(C1=O)c2[nH]nnn2)C
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	DMS	CS(=O)C
Q9L5C8	GF4	CCC1=C(NN(C1=O)c2[nH]nnn2)C
Q9L5C8	PCA	C1CC(=O)N[C@@H]1C(=O)O
Q9L5C8	DMS	CS(=O)C
Q9L5C8	GZ2	C1CC(=CC(=O)C1)Nc2[nH]nnn2
Q9L5C8	DMS	CS(=O)C
Q9L5C8	GZ2	C1CC(=CC(=O)C1)Nc2[nH]nnn2
Q9L5C8	G30	c1cc(c(cc1F)NC(=O)[C@@H]2C[C@@H]2C(=O)O)F
Q9L5C8	DMS	CS(=O)C
Q9L5C8	GF1	C[C@@H](C(=O)O)N1C(=O)[C@H]2[C@H]3CC[C@H](C3)[C@H]2C1=O
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	DMS	CS(=O)C
Q9L5C8	GF1	C[C@@H](C(=O)O)N1C(=O)[C@H]2[C@H]3CC[C@H](C3)[C@H]2C1=O
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	3G3	c1ccc2c(c1)C(=O)N(C2=O)CCc3[nH]nnn3
Q9L5C8	DMS	CS(=O)C
Q9L5C8	3G3	c1ccc2c(c1)C(=O)N(C2=O)CCc3[nH]nnn3
Q9L5C8	DMS	CS(=O)C
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	1CE	C1CCc2c(c3c(s2)N=CN(C3=O)Cc4[nH]nnn4)C1
Q9L5C8	DMS	CS(=O)C
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	1CE	C1CCc2c(c3c(s2)N=CN(C3=O)Cc4[nH]nnn4)C1
Q9L5C8	DMS	CS(=O)C
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	F13	c1cc(cc(c1)NC(=O)c2cccc(c2)F)c3[nH]nnn3
Q9L5C8	DMS	CS(=O)C
Q9L5C8	F13	c1cc(cc(c1)NC(=O)c2cccc(c2)F)c3[nH]nnn3
Q8RLA6	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P00811	DMS	CS(=O)C
P00811	GF7	CC(=O)c1ccc(cc1)N2C[C@H](CC2=O)C(=O)O
P00811		
P00811	GF4	CCC1=C(NN(C1=O)c2[nH]nnn2)C
P00811		
P00811	G14	c1ccc(cc1)c2[nH]cc(n2)C(=O)O
P00811	PEG	C(COCCO)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	DMS	CS(=O)C
P00811	G14	c1ccc(cc1)c2[nH]cc(n2)C(=O)O
P00811	PEG	C(COCCO)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	DMS	CS(=O)C
P00811	GF1	C[C@@H](C(=O)O)N1C(=O)[C@H]2[C@H]3CC[C@H](C3)[C@H]2C1=O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	DMS	CS(=O)C
P00811	GF1	C[C@@H](C(=O)O)N1C(=O)[C@H]2[C@H]3CC[C@H](C3)[C@H]2C1=O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	GTC	C1CC[C@H]([C@H](C1)C2=NNC(=S)N2)C(=O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	GTC	C1CC[C@H]([C@H](C1)C2=NNC(=S)N2)C(=O)O
P00811	GV9	CC(=O)Nc1ccsc1C(=O)O
P00811	PEG	C(COCCO)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	DMS	CS(=O)C
P00811	GV9	CC(=O)Nc1ccsc1C(=O)O
P00811	PEG	C(COCCO)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	3GV	c1ccc(c(c1)N2C[C@H](CC2=O)C(=O)O)O
P00811	DMS	CS(=O)C
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	DMS	CS(=O)C
Q6XEC0	EDO	C(CO)O
Q6XEC0	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q6XEC0	EDO	C(CO)O
Q6XEC0	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q6XEC0	EDO	C(CO)O
Q6XEC0	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q6XEC0	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	PO4	[O-]P(=O)([O-])[O-]
Q9L5C8	PNN	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)Cc3ccccc3)C(=O)O)C
Q9L5C8	PNK	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)Cc2ccccc2)C(=O)O)C
Q9L5C8	PNN	CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)Cc3ccccc3)C(=O)O)C
Q9L5C8	PNK	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)Cc2ccccc2)C(=O)O)C
Q9L5C8	PNK	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)Cc2ccccc2)C(=O)O)C
P04190	OCS	C([C@@H](C(=O)O)N)S(=O)(=O)O
P04190	CO	[Co+2]
P04190	ZN	[Zn+2]
P04190	CO	[Co+2]
P04190	GOL	C(C(CO)O)O
P04190	OCS	C([C@@H](C(=O)O)N)S(=O)(=O)O
P04190	CO	[Co+2]
P04190	OCS	C([C@@H](C(=O)O)N)S(=O)(=O)O
P26918	GOL	C(C(CO)O)O
P26918	IFS	CC(C)OP(=O)(c1ccccc1CS)OC(C)C
P26918	SO4	[O-]S(=O)(=O)[O-]
P26918	ZN	[Zn+2]
P26918	GOL	C(C(CO)O)O
P26918	SDF	c1cc(c(cc1Cl)Cl)C(P(=O)(O)O)S
P26918	SO4	[O-]S(=O)(=O)[O-]
P26918	ZN	[Zn+2]
P0C5C1	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P13661	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
P13661	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P13661	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
P13661	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P13661	MPD	C[C@@H](CC(C)(C)O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811		
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	SUC	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O
P00811	SUC	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811		
P00811	BZB	B(c1cc2ccccc2s1)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	BZB	B(c1cc2ccccc2s1)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	SO4	[O-]S(=O)(=O)[O-]
P00811	SO4	[O-]S(=O)(=O)[O-]
P00811		
P00811	BZB	B(c1cc2ccccc2s1)(O)O
P00811		
P00811	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
P62593	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P62593	PO4	[O-]P(=O)([O-])[O-]
P62593	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P62593	PO4	[O-]P(=O)([O-])[O-]
P62593	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P62593	PO4	[O-]P(=O)([O-])[O-]
P62593	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P62593	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P62593	PO4	[O-]P(=O)([O-])[O-]
P62593	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P04190	ACY	CC(=O)O
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	ZN	[Zn+2]
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	GOL	C(C(CO)O)O
P04190	ZN	[Zn+2]
P04190	ACY	CC(=O)O
P04190	GOL	C(C(CO)O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	ACY	CC(=O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
P04190	ACY	CC(=O)O
P04190	ZN	[Zn+2]
P04190	ACY	CC(=O)O
P04190	SO4	[O-]S(=O)(=O)[O-]
P04190	ZN	[Zn+2]
A4GRB2	SO4	[O-]S(=O)(=O)[O-]
A4GRB2	ZN	[Zn+2]
P14489	GOL	C(C(CO)O)O
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	LCE	CO[C@@H]1[C@@H]([C@@H]2[C@H](S1)C(C2=O)(Cl)Cl)C(=O)O
P14489	GOL	C(C(CO)O)O
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	LCE	CO[C@@H]1[C@@H]([C@@H]2[C@H](S1)C(C2=O)(Cl)Cl)C(=O)O
P14489	GOL	C(C(CO)O)O
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	PO4	[O-]P(=O)([O-])[O-]
P14489	GOL	C(C(CO)O)O
P14489	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
P14489	PO4	[O-]P(=O)([O-])[O-]
Q8EMP8	CA	[Ca+2]
Q8EMP8	CL	[Cl-]
Q8EMP8	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P00808		
P00808	PNM	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)Cc2ccccc2)C(=O)O)C
P00808	F5M	c1cc(c(cc1N2C(=O)C=CC2=O)C(=O)O)C3=C4C=CC(=O)C=C4Oc5c3ccc(c5)O
P00808	SO4	[O-]S(=O)(=O)[O-]
P00808	SO4	[O-]S(=O)(=O)[O-]
P00808	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
P00808	PCZ	CO/N=C(/c1csc(n1)N)\C(=O)N[C@H](C=O)[C@@H]2N=C(C(=C)CS2)C(=O)O
P0C5C1	1RG	C[C@@H]1[C@@H](NC(=C1S[C@H]2C[C@H](NC2)C(=O)Nc3cccc(c3)C(=O)O)C(=O)O)[C@H](C=O)[C@@H](C)O
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	2RG	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)C(=O)Nc3cccc(c3)C(=O)O
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
Q89GW5	4NZ	c1cc(ccc1[N+](=O)[O-])S(=O)(=O)N
Q89GW5	DMS	CS(=O)C
Q89GW5	ZN	[Zn+2]
Q89GW5	4NZ	c1cc(ccc1[N+](=O)[O-])S(=O)(=O)N
Q89GW5	FMT	C(=O)O
Q89GW5	ZN	[Zn+2]
Q8RLA6	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q8RLA6	MXC	C[C@](COC(=O)N)([C@H](C(=O)O)Nc1c(cc2n1ccc(c2)C(=O)N)C=O)[S@](=O)O
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
P0AD64	CB4	B(CNC(=O)C(=NOC(C)(C)C(=O)O)c1csc(n1)N)(O)O
P0AD64	CZ6	B1(O[C@H](CC(O1)(C)C)C)CNC(=O)/C(=N\OC(C)(C)C(=O)[O-])/c2c[s+]c([nH]2)N
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	CZ7	B(CNC(=O)[C@@H](c1ccc(cc1)O)NC(=O)N2C=CN(C(=O)C2=O)CC)(O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	CZ8	B(CNC(=O)[C@@H](CCc1ccc(cc1)O)NC(=O)N2CCN(C(=O)C2=O)CC)(O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	CZ9	B(CNC(=O)[C@@H](Cc1ccc(cc1)O)NC(=O)N2CCN(C(=O)C2=O)CC)(O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AEB2	CXV	Cc1c(c(no1)c2ccccc2Cl)C(=O)N[C@@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P0AEB2	GOL	C(C(CO)O)O
P0AEB2	CFX	CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)O)NC(=O)Cc3cccs3
P0AEB2	GOL	C(C(CO)O)O
P0AEB2	GOL	C(C(CO)O)O
P0AEB2	IM2	[H]/N=C/NCCSC1=C(N[C@H](C1)[C@H](C=O)[C@@H](C)O)C(=O)O
P0AD64		
P35804		
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	XD1	CC1([C@@H](N[C@H](S1)[C@@H](C=O)N)C(=O)O)C
P0C5C1	AXL	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)[C@@H](c2ccc(cc2)O)N)C(=O)O)C
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	AIX	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	CB9	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)[C@H](c2ccccc2)C(=O)O)C(=O)O)C
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	XD2	Cn1c(nnn1)SCC2=C(N[C@H](SC2)[C@@H](C=O)NC(=O)[C@@H](c3ccccc3)O)C(=O)O
P0C5C1	DXF	CO/N=C(/c1ccco1)\C(=O)N[C@H](C=O)[C@@H]2NC(=C(CS2)COC(=O)N)C(=O)O
P0C5C1	DH4	CC1(C(NC(S1)[C@H](C=O)/N=C/N2CCCCCC2)C(=O)O)C
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	NFF	CCOc1ccc2ccccc2c1C(=O)N[C@H](C=O)[C@@H]3N[C@H](C(S3)(C)C)C(=O)O
P0C5C1	9EP	CC(=O)OCC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)Cc2cccs2)C(=O)O
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	7EP	CC1([C@@H](N[C@H](S1)[C@@H](C=O)NC(=O)c2c(cccc2OC)OC)C(=O)O)C
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	PO4	[O-]P(=O)([O-])[O-]
P0C5C1	SMX	Cn1c(nnn1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)C(c4ccccc4)O)SC2)C(=O)O
D5D5I9		
D5D5I9		
D5D5I9		
P00811	BSF	B(CNS(=O)(=O)Cc1ccccc1)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	BSF	B(CNS(=O)(=O)Cc1ccccc1)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	BSG	B(CNS(=O)(=O)Cc1ccc(cc1)C(=O)O)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	BSG	B(CNS(=O)(=O)Cc1ccc(cc1)C(=O)O)(O)O
P00811	BSH	B([C@H](Cc1cccc(c1)C(=O)O)NS(=O)(=O)Cc2ccccc2)(O)O
P00811	PO4	[O-]P(=O)([O-])[O-]
P00811	BSH	B([C@H](Cc1cccc(c1)C(=O)O)NS(=O)(=O)Cc2ccccc2)(O)O
P0AD64	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	EPE	C1CN(CCN1CCO)CCS(=O)(=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	SA2	C[C@](COC(=O)CCCC(=O)O)([C@H](C(=O)O)N\C=C\C=O)[S@](=O)O
P0AD64	MA4	C1CCC(CC1)CCCCCCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O
P0AD64	SA2	C[C@](COC(=O)CCCC(=O)O)([C@H](C(=O)O)N\C=C\C=O)[S@](=O)O
Q5NH60	MSE	C[Se]CC[C@@H](C(=O)O)N
Q5NH60	SO4	[O-]S(=O)(=O)[O-]
Q5NH60	GOL	C(C(CO)O)O
Q5NH60	MSE	C[Se]CC[C@@H](C(=O)O)N
Q5NH60	SO4	[O-]S(=O)(=O)[O-]
Q8RLA6	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
Q8RLA6	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
Q8RLA6	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
Q8RLA6	DRW	C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)CNS(=O)(=O)N
Q8RLA6	SO4	[O-]S(=O)(=O)[O-]
C7C422		
Q9L5C8	WPP	CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccccc2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
Q9L5C8	YPP	CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccccc2)C(=O)N[C@@H]([C@@H]3N[C@H](C(S3)(C)C)C(=O)O)C(=O)O
Q9L5C8	WPP	CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccccc2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O
Q9L5C8	YPP	CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccccc2)C(=O)N[C@@H]([C@@H]3N[C@H](C(S3)(C)C)C(=O)O)C(=O)O
Q9L5C8	YPP	CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccccc2)C(=O)N[C@@H]([C@@H]3N[C@H](C(S3)(C)C)C(=O)O)C(=O)O
Q9L5C8	YPP	CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccccc2)C(=O)N[C@@H]([C@@H]3N[C@H](C(S3)(C)C)C(=O)O)C(=O)O
Q9RMI1	GOL	C(C(CO)O)O
Q9RMI1	ZN	[Zn+2]
Q9RMI1	GOL	C(C(CO)O)O
Q9RMI1	ZN	[Zn+2]
C7C422	GOL	C(C(CO)O)O
C7C422	ZN	[Zn+2]
C7C422	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
C7C422	ZN	[Zn+2]
C7C422	ZZ7	CC1([C@@H](N[C@H](S1)[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)N)C(=O)O)C
Q93T42		
O87916		
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	CO2	C(=O)=O
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
Q7BNC2	EDO	C(CO)O
Q7BNC2	KCX	C(CCNC(=O)O)C[C@@H](C(=O)O)N
Q7BNC2	SO4	[O-]S(=O)(=O)[O-]
C7C422	GOL	C(C(CO)O)O
C7C422	SO4	[O-]S(=O)(=O)[O-]
C7C422	SO4	[O-]S(=O)(=O)[O-]
C7C422	GOL	C(C(CO)O)O
C7C422	SO4	[O-]S(=O)(=O)[O-]
C7C422	ACY	CC(=O)O
